xAcc,yAcc,zAcc,xGyro,yGyro,zGyro,label
-0.33,0.62,0.43,-90.27,34.67,7.2,2
-0.25,0.87,0.3,-166.81,42.85,5,2
-0.24,0.92,0.27,-134.83,40.41,-4.94,2
-0.26,0.97,0.27,-135.74,24.66,-6.59,2
-0.3,0.91,0.4,-7.39,-14.4,2.87,2
-0.48,0.74,0.19,13.73,7.45,3.91,2
-0.42,0.95,0.11,-120.24,28.2,7.39,2
-0.42,0.93,0.01,160.28,-41.44,-18.62,2
-0.41,0.81,0.35,46.08,2.87,-3.17,2
-0.43,0.79,0.31,17.52,8.73,2.44,2
-0.45,0.78,0.25,-95.7,25.39,14.1,2
-0.42,0.86,0.38,-131.04,16.17,23.68,2
-0.45,0.87,0.4,-123.23,31.62,24.78,2
-0.44,0.89,0.48,-72.27,22.16,9.7,2
0.15,0.07,0.5,-7.14,-54.2,6.53,3
0.09,0.19,0.83,8.61,-49.8,-46.26,3
0.15,-0.02,0.91,2.38,3.23,-20.2,3
0.28,0.21,0.86,-7.57,-2.75,-4.09,3
0.19,0.24,1.08,19.53,4.94,-8.48,3
0.41,0.78,0.5,-13.49,0.55,-11.78,3
0.32,0.57,0.49,-24.54,-22.83,-44.86,3
-0.51,0.35,0.39,-13.49,-36.01,-37.17,3
-0.4,0.34,0.56,-4.09,-38.51,-54.26,3
-0.3,0.06,0.83,24.41,-59.27,-82.58,3
-0.43,0.1,0.71,16.48,-43.82,-55.97,3
-0.39,0.08,0.78,17.09,-57.56,-84.29,3
-0.41,0.22,0.65,25.39,-60,-77.33,3
-0.36,0.22,0.65,18.01,-58.84,-70.37,3
-0.39,0.51,0.58,-6.23,-21.18,-60.42,3
-0.4,0.32,0.68,30.94,-42.18,-89.9,3
-0.3,-0.15,0.83,-12.27,-45.17,-82.89,3
-0.26,-0.21,0.99,-30.33,-45.04,-92.29,3
-0.32,-0.17,1.01,-16.36,-55.91,-72.63,3
-0.25,-0.32,0.9,-9.28,-48.16,-102.42,3
-0.3,-0.94,0.98,-36.44,-22.71,-8.24,3
-0.3,-0.02,0.94,-11.9,60.91,108.09,3
-0.39,0.63,0.52,-4.76,-3.42,-27.95,3
-0.3,-0.49,1.13,-43.27,-47,-78.31,3
-0.06,-0.39,1.65,42.05,96.37,147.22,3
-0.36,0.76,0.54,-33.75,25.7,5.43,3
-0.23,0.81,0.63,-32.59,-22.58,-74.16,3
-0.3,1.08,0.61,-28.08,-22.03,-33.57,3
-0.25,0.11,0.91,-10.07,-57.56,-124.94,3
-0.38,-1.64,1.08,195.37,39.79,89.23,3
-0.31,0.85,0.6,-24.84,-23.5,-3.42,3
-0.25,0.5,0.68,-15.26,-35.64,-86.55,3
-0.28,0.56,0.65,-4.03,-52.12,-112.79,3
-0.29,0.05,0.77,-18.19,-61.16,-124.08,3
-0.28,-0.39,0.95,-56.82,-36.01,-85.21,3
-0.38,-1.25,1.2,97.96,-29.42,66.41,3
-0.12,0.15,1.52,8.91,142.82,154.36,3
-0.36,0.39,0.73,-28.5,110.84,145.75,3
-0.34,0.51,0.84,-11.66,80.69,98.14,3
-0.29,0.26,0.8,5.86,106.99,127.87,3
-0.43,1.03,0.47,-6.84,6.41,-20.08,3
-0.37,0.92,0.56,-15.87,20.14,-9.52,3
-0.2,0.94,0.73,-26.31,-21.24,-86.49,3
-0.2,0.96,0.78,-5.25,-23.5,-98.27,3
-0.22,0.79,0.76,-20.2,20.94,80.08,3
-0.3,0.76,0.6,-22.83,-2.08,-39.06,3
-0.16,-0.11,0.78,-12.82,-48.58,-148.86,3
-0.21,-1.17,1.15,85.51,-60,31.07,3
-0.3,-1.22,1.13,137.63,-37.35,120.48,3
-0.24,0.53,0.84,-21.18,62.87,104.19,3
-0.18,0.52,0.77,-6.77,55.36,112.43,3
-0.37,0.67,0.87,-31.25,51.76,94.54,3
-0.24,0.65,0.79,-21.48,31.98,84.47,3
-0.41,0.91,0.66,-36.19,-6.77,-68.73,3
-0.14,0.22,0.93,-15.08,-62.62,-146.42,3
-0.22,-1.57,0.48,-73.61,-5.07,-20.94,3
-0.34,0.71,0.64,-40.28,37.23,31.25,3
-0.21,-0.95,1.12,-57.25,-41.69,-80.99,3
-0.29,0.53,0.75,-21.55,32.41,59.94,3
-0.22,-0.63,0.82,-56.15,-34.79,-99.55,3
-0.09,-0.33,1.02,-13,104.55,187.74,3
-0.27,0.14,0.74,1.65,-44.13,-112.67,3
-0.09,-1.1,0.95,50.66,-18.62,26.73,3
0.01,0.17,1.27,-10.44,67.57,133.24,3
-0.22,0.5,0.76,-38.94,-3.6,81.36,3
-0.33,0.71,0.68,-48.03,-4.33,-55.85,3
-0.27,0.56,0.75,-39.98,-43.21,-118.1,3
-0.27,0.71,0.84,-47.06,-24.9,-117,3
-0.2,0.83,1.06,-32.1,-33.69,-108.64,3
-0.22,-0.29,0.87,-46.08,-33.51,-135.56,3
-0.13,-0.94,1.01,-37.66,-35.58,-54.81,3
-0.13,-1.36,0.77,-54.57,-21.73,4.33,3
-0.14,-0.06,1.21,-23.86,25.27,138.55,3
-0.32,0.1,0.82,-13.43,-0.67,-89.23,3
-0.2,-0.71,1.01,-52,-46.69,-56.4,3
-0.27,-0.24,0.8,21.42,-14.89,-106.75,3
-0.05,-0.7,1.07,-40.47,-20.57,-59.33,3
-0.13,-0.36,1.05,13.79,72.45,150,3
-0.31,0.47,0.8,-1.95,-38.33,-121.15,3
0.09,-1.37,0.72,152.47,53.96,45.17,3
-0.36,0.66,0.73,-18.07,-2.75,-68.12,3
-0.05,-1.32,0.91,69.7,-2.62,13.18,3
-0.39,0.68,0.75,-14.28,22.71,28.02,3
-0.11,-0.02,1.5,-39.06,-88.38,-53.34,3
-0.06,-1.17,1.16,88.81,59.14,88.99,3
-0.25,0.6,0.68,-28.38,2.01,50.29,3
-0.26,0.43,0.71,7.02,-44.56,-90.45,3
-0.26,-0.32,0.94,-58.47,-0.18,11.35,3
-0.31,0.58,1.2,-22.95,70.98,151,3
-0.42,0.54,0.83,-27.34,-4.82,4.27,3
-0.42,0.63,0.85,-18.62,-15.38,-25.39,3
-0.49,0.47,0.82,-8.79,-12.51,-18.8,3
-0.43,0.51,0.82,-23.93,-0.24,-4.76,3
-0.33,0.44,0.87,-2.81,3.23,-18.31,3
-0.22,0.21,0.79,15.2,-44.68,-92.77,3
-0.16,-0.14,1,-12.7,-29.91,-82.58,3
-0.2,-0.21,0.93,-23.07,108.22,163.9,3
-0.19,-0.05,0.95,-16.85,-37.48,-122.56,3
-0.09,-0.95,0.95,65.31,-34.61,75.13,3
-0.33,0.67,0.72,3.66,-6.77,-36.93,3
-0.23,0.44,0.91,39.37,-32.35,-132.75,3
-0.12,0.1,0.86,-17.09,-27.22,-129.7,3
-0.2,-0.24,1.18,-138.55,-80.14,-58.78,3
0.12,-1.54,1.94,262.15,176.76,71.35,3
-0.37,0.59,0.76,-42.6,31.74,68.85,3
-0.49,0.86,0.84,16.3,16.72,31.56,3
-0.42,0.61,0.7,-17.27,-27.71,-76.23,3
-0.24,0.01,0.74,-4.82,13.43,-70.37,3
-0.24,-0.19,0.97,0.43,-0.37,0,3
-0.15,0.28,0.62,-34.36,83.92,40.1,3
-0.14,0.54,0.68,-43.15,114.56,57.37,3
-0.11,0.68,0.65,-34.85,142.82,78.67,3
-0.17,-0.12,1.87,165.71,87.59,56.46,3
0.15,0.91,0.56,-7.2,116.33,75.2,3
-0.28,-1.1,1.79,178.83,83.25,63.11,3
-0.18,-0.99,1.52,169.25,39.73,151.31,3
-0.13,0.92,0.47,-11.41,32.04,28.14,3
-0.13,0.11,0.79,8.97,-56.76,-103.2,3
-0.18,-0.74,1.06,-59.02,-31.8,-17.4,3
-0.2,0.86,0.45,-1.83,24.29,-0.49,3
-0.2,0.34,0.85,-25.57,-84.84,-125.55,3
-0.18,-0.19,1.08,-88.44,-52,-52.43,3
-0.15,-0.19,1.01,-66.53,-48.28,-34.67,3
-0.13,-0.91,1.15,-25.82,-0.92,5.86,3
-0.08,-0.5,1.79,267.76,230.59,176.9,3
-0.21,0.84,0.67,-17.33,122.62,105.29,3
-0.3,1.09,0.29,-29.05,-19.35,-62.62,3
-0.19,0.36,0.87,15.81,-105.04,-99.67,3
-0.15,-1,1.09,-84.11,-47.3,-46.57,3
-0.53,-1,1.62,194.09,108.52,151.98,3
-0.33,0.96,0.32,-15.81,50.6,190,3
-0.13,0.28,1.02,-59.02,-114.87,-84.84,3
-0.05,-1.19,1.19,-4.58,-0.43,34.61,3
-0.09,-0.88,1.94,239.62,219.42,118.2,3
-0.1,0.88,0.35,8.85,-140.2,-163.21,3
-0.09,-1.15,1.4,23.86,7.32,74.28,3
-0.27,0.78,0.55,-11.78,96.13,78.98,3
-0.24,0.65,0.62,7.63,-105.83,-103.45,3
-0.22,-0.69,1.22,-25.21,-18.86,-9.28,3
-0.17,0.32,1.4,-23.56,116.82,134.52,3
-0.28,0.92,0.46,-22.77,39.86,26.37,3
-0.26,0.77,0.44,-14.4,-64.27,-87.89,3
-0.2,-0.1,1.02,-61.4,-67.87,-44.01,3
-0.27,0.77,0.56,-31.37,71.96,49.99,3
-0.3,0.33,1.87,-3.3,-103.33,-114.14,3
-0.12,-0.59,1.1,-25.76,17.76,195.98,3
-0.12,0.84,1.97,35.4,146,109.99,3
-0.17,0.61,1.8,10.62,-108,71.35,3
-0.2,0.82,1.6,-21.48,-37.35,-81.3,3
-0.25,0.25,1.78,-10.86,-59.27,-66.83,3
-0.15,-0.38,1.05,-41.56,-15.01,-1.59,3
-0.3,0.48,0.99,-8.18,75.44,129,3
-0.31,0.12,1.5,21.91,-51.7,-32.59,3
-0.08,-0.86,1.32,97.23,65.19,98.88,3
-0.3,0.28,0.96,-0.55,-91.74,-106.75,3
-0.32,0.64,0.72,-37.35,80.69,60.61,3
-0.18,-0.06,0.71,0.18,-85.08,-59.81,3
-0.03,-0.16,1.32,24.05,125.06,133.06,3
-0.25,0.45,0.56,8.06,-81.85,-105.41,3
-0.19,-0.09,1.02,-42.42,-64.39,-56.95,3
-0.14,-0.42,1.04,-54.75,-39.73,-30.94,3
-0.05,-0.69,1.09,-57.68,-23.44,-6.35,3
-0.19,0.11,0.95,-47.42,-87.4,-70.07,3
-0.22,0.48,1.24,10.99,120,164.98,3
-0.1,-0.36,1.01,-32.71,-8.79,29.05,3
-0.37,0.69,0.62,-18.92,-88.07,-98,3
-0.44,0.4,0.8,-26.61,102.78,63.29,3
-0.05,-0.59,1.22,33.81,-0.98,220,3
-0.34,0.67,0.62,11.84,-50.17,-71.04,3
-0.11,-0.08,0.9,-32.17,5.13,46.63,3
-0.32,0.74,0.98,-34.55,96.92,88.07,3
-0.17,0.3,0.64,5.62,-47.91,-45.04,3
-0.21,-0.42,0.97,17.76,-35.16,-61.4,3
-0.33,0.42,3.34,33.75,221.8,210.14,3
-0.23,0.67,0.29,-31.8,-88.87,-132.69,3
-0.07,-0.63,1.71,176.51,198,230.7,3
-0.32,0.45,0.51,17.94,-75.62,-110.11,3
-0.12,-0.56,1.05,-46.2,-47.73,-19.71,3
-0.41,0.29,1.7,12.02,182.07,133.54,3
-0.42,0.76,1.38,-15.32,-15.75,-40.47,3
-0.21,0.03,0.98,-51.64,-69.89,-42.24,3
-0.38,0.37,2.02,163.21,151.98,136.9,3
-0.31,0.6,0.43,-2.93,-85.21,-101.38,3
-0.09,-1.02,1.12,-4.33,-9.64,52.61,3
-0.29,0.65,0.94,-25.88,-69.21,-78.49,3
-0.05,-0.71,1.71,221.92,160.16,180.09,3
-0.27,0.12,0.99,-35.4,-84.17,-71.9,3
-0.45,0.9,0.34,-31.98,-17.64,-23.32,3
-0.16,-0.75,1.1,13.98,-9.16,28.44,3
-0.46,0.78,0.34,-8.67,-35.64,-17.4,3
-0.35,0.33,0.97,-43.82,156.31,146.55,3
-0.2,-0.06,1.02,-104.43,-87.16,-58.23,3
-0.36,0.54,0.51,1.16,-75.56,-67.02,3
-0.41,0.67,0.58,-49.8,90.88,58.72,3
-0.26,0.08,0.86,-37.35,-74.1,-61.1,3
-0.43,-0.01,2.13,139.16,141.97,120,3
-0.36,0.46,0.73,2.2,-67.02,-88.38,3
-0.29,0.53,0.78,-25.7,141.54,105.29,3
-0.29,0.31,0.8,5.55,-94.06,-94.42,3
-0.43,0.6,0.8,-38.21,116.76,88.75,3
-0.24,0.24,0.9,-16.36,-106.81,-93.99,3
-0.21,0.87,0.71,-44.56,135.93,96.74,3
-0.22,0.18,0.85,-17.94,-107.12,-114.2,3
-0.36,0.73,0.56,-35.58,98.51,84.53,3
0.01,-0.2,0.93,-59.75,-39.37,-10.74,3
-0.43,0.71,0.57,-24.6,67.44,49.5,3
-0.31,0.21,0.88,-53.41,-121.95,-114.32,3
-0.31,0.48,1.28,6.65,135.86,106.87,3
-0.04,-0.31,1.01,-85.14,-73.61,-52.19,3
-0.43,0.75,0.55,-19.84,76.05,46.57,3
-0.02,-0.4,1.1,-121.09,-87.22,-60.61,3
-0.36,0.8,0.31,12.57,-58.96,-78.49,3
0.02,-0.89,1.39,176.27,128.3,164.98,3
-0.38,0.58,0.74,44.07,-112.73,-122.92,3
-0.17,0.05,1.65,167.48,184.33,168.76,3
-0.37,0.35,0.97,-23.93,-121.77,-118.65,3
-0.52,0.81,0.52,-15.63,15.87,11.23,3
-0.46,0.59,0.83,-42.54,137.21,113.53,3
0.38,-0.88,1.19,58.41,96.86,99.61,3
-0.39,0.55,0.7,40.28,-126.95,-101.75,3
-0.39,0.67,0.37,-4.82,-38.21,-54.32,3
-0.37,0.44,0.81,-34.48,156.62,130.07,3
0.14,-0.87,1.27,83.37,63.9,32.59,3
-0.4,0.62,0.59,16.3,-71.47,-90.82,3
-0.47,0.84,0.36,-26.25,14.1,-5.37,3
-0.23,0.75,1.89,4.88,198.49,160.64,3
-0.08,0.03,0.92,-87.46,-110.05,-87.46,3
-0.43,0.99,0.11,-1.16,-47.18,-61.22,3
0.12,-0.82,1.29,90.58,93.51,123.9,3
-0.38,0.72,0.44,45.04,-112.79,-130.98,3
-0.49,0.6,1.6,129.09,196.41,147.95,3
-0.42,0.44,0.86,14.47,-119.81,-109.99,3
-0.45,0.74,0.45,-42.97,11.54,-3.66,3
-0.01,-0.75,1.14,-82.21,5.49,13.67,3
-0.35,0.31,0.94,15.56,-115.91,-102.91,3
-0.28,0.78,0.45,-0.49,7.45,-58.59,3
0.01,-0.4,1.97,167.85,142.58,145.32,3
-0.31,0.29,0.76,1.04,-83.01,-74.65,3
-0.25,0.78,0.31,-12.21,-69.58,-82.46,3
-0.24,0.93,0.51,-9.64,60.24,37.84,3
-0.19,0.57,0.7,1.34,134.34,105.96,3
-0.18,0.6,0.79,-75.68,138.43,78.06,3
-0.17,0.19,0.96,13.24,226.99,199.89,3
-0.2,-0.84,1.48,66.71,49.8,181.64,3
-0.08,-0.85,1.41,120.24,25.33,156.25,3
-0.11,-0.55,1.07,17.7,6.96,145.75,3
0.01,-0.43,0.93,-43.09,-23.93,-62.74,3
-0.07,0.06,0.92,-1.34,-85.02,-102.97,3
-0.04,-0.53,1.01,-63.29,-53.65,-40.89,3
-0.03,-0.4,0.84,-40.1,6.65,115,3
-0.2,-0.64,0.93,26.25,54.63,74.28,3
0.08,-0.25,2.56,129.09,160.83,249.15,3
-0.02,-0.99,1.34,27.59,14.16,113.65,3
-0.15,-0.42,1.04,2.75,-53.47,-73.67,3
-0.07,-0.11,1.18,-12.82,-46.57,-67.63,3
-0.07,-0.4,1.05,-50.96,-64.76,-118.96,3
-0.06,-0.16,0.94,-28.44,-68.48,-118.29,3
-0.18,0.19,0.85,9.95,-80.93,-116.03,3
-0.26,0.52,0.73,-1.16,-68.91,-100.65,3
-0.24,0.58,0.51,-30.52,-18.43,-22.09,3
-0.28,0.37,0.74,-36.13,96.98,89.54,3
-0.16,0.4,0.74,-30.52,170.35,114.01,3
-0.26,0.39,0.78,-28.08,145.57,146.79,3
-0.14,0.17,0.92,1.4,154.6,182.8,3
0,-0.77,1.03,5.55,-13.49,88.44,3
0.2,-0.23,0.89,20.94,-42.05,-64.88,3
-0.02,-0.05,0.9,-25.82,-69.46,-117.31,3
-0.06,0.02,1,-52.92,-80.02,-147.52,3
-0.17,0.3,0.77,37.17,-63.11,-93.87,3
-0.19,0.58,0.62,-11.29,-32.78,-55.48,3
-0.29,0.51,0.63,-30.09,11.72,190.4,3
-0.15,0.48,0.58,-77.09,77.51,38.09,3
0.08,0.11,1.67,-25.21,141.36,198.08,3
0.11,-0.89,1.27,51.94,13.61,104.8,3
0.15,-0.74,1.14,-7.63,1.04,-37.05,3
0.12,-0.6,0.95,3.54,17.88,-3.48,3
0.1,-0.27,0.88,-42.3,-44.68,-108.89,3
-0.03,0.04,0.81,21.91,-37.72,-103.7,3
-0.19,0.29,0.9,-8.24,-9.22,-11.6,3
-0.07,-0.26,1.03,0.73,0.18,-1.71,3
-0.31,0.57,0.53,-18.37,20.26,-1.95,3
-0.13,0.26,0.71,3.54,-48.77,-79.59,3
0.08,-0.22,1.58,39.92,99.73,110.72,3
-0.12,0.1,0.82,16.3,-73.43,-71.11,3
-0.18,0.36,0.8,-24.66,81.6,75.56,3
0.04,-0.66,1.11,-30.58,-33.14,17.58,3
-0.2,0.06,0.93,27.83,-74.77,-92.04,3
-0.25,0.63,1.45,-23.5,-45.96,-45.65,3
0.19,-0.92,1.49,93.14,47.12,105.1,3
-0.12,0.18,0.88,3.42,-95.95,-120.24,3
-0.26,0.24,1.8,-31.43,120.12,63.29,3
0.04,-0.65,1.78,10.31,-14.16,49.07,3
-0.18,0.62,1.26,-30.76,-78.92,-73,3
-0.27,0.39,0.95,-28.08,105.16,90.88,3
-0.11,-0.18,1.06,10.93,-54.5,-61.1,3
-0.35,0.5,1.66,-35.71,69.89,15.14,3
-0.15,-0.24,1.09,17.03,-54.5,-77.76,3
-0.35,0.69,1.51,-41.69,-17.46,-5.07,3
-0.03,-0.57,1.3,16.24,19.84,60.12,3
-0.17,0.46,1.77,-6.29,-101.26,-104,3
-0.54,0.65,1.67,-126.59,25.7,-8.67,3
-0.48,0.75,0.34,198.9,-71.41,-23.86,3
-0.38,0.98,0.24,-64.51,63.42,22.89,3
-0.33,1.1,1.22,168.76,-63.11,-28.2,3
-0.3,1.1,0.23,-95.15,59.94,10.07,3
-0.29,1.09,1.88,10.62,1.77,220,3
-0.5,0.64,1.53,-122.31,47.85,-20.57,3
-0.39,0.36,1.53,-42.91,16.97,-7.81,3
-0.31,0.96,1.53,-126.95,44.31,23.07,3
-0.38,0.92,1.53,123.05,-19.41,2.44,3
-0.35,1.12,1.53,-68.05,33.39,18.25,3
-0.23,0.59,1.53,-82.7,-29.36,3.3,3
-0.3,0.72,1.53,11.11,8.61,7.51,3
-0.37,0.46,1.7,-87.34,62.26,20.08,3
-0.31,0.39,0.65,138.98,-59.33,-29.24,3
-0.29,1.1,0.01,8.54,-2.26,-18.37,3
-0.27,0.97,1.67,40.95,-40.34,-1.1,3
-0.28,1.03,0.34,-197.75,35.16,15.32,3
-0.27,1.2,1.59,43.21,-6.9,4.03,3
-0.34,0.65,0.65,-10.74,3.48,40.1,3
-0.35,0.68,0.41,118.16,-21.12,-36.13,3
-0.05,-0.1,0.87,27.47,-7.45,-13.55,3
-0.08,0.62,0.68,40.71,-34.73,-23.13,3
-0.08,0.92,0.42,-89.72,13.67,17.27,3
-0.53,0.39,0.37,-44.49,18.74,218,3
-0.34,0.58,0.51,105.71,-18.25,-12.57,3
-0.3,1.15,1.56,6.29,25.33,180.9,3
-0.37,0.81,1.56,-159.73,24.23,47.85,3
-0.34,0.56,1.56,-52.19,4.58,159.9,3
-0.38,1,1.56,-8.91,-3.11,-7.2,3
-0.33,0.83,1.56,-33.45,-30.76,189.07,3
-0.38,0.92,1.56,-110.11,23.56,24.78,3
-0.43,0.51,0.38,-82.28,19.04,129.09,3
-0.34,0.74,0.31,-203.86,-13.18,48.46,3
-0.23,1.15,-0.05,34.36,27.77,-14.71,3
-0.26,1.05,-0.07,70.07,-2.56,-19.53,3
-0.26,1.32,0.03,5.68,3.23,189.7,3
-0.32,0.87,0.31,-4.15,2.2,4.46,3
-0.36,0.9,0.41,27.34,-61.34,-9.77,3
-0.26,0.75,0.33,198.24,-99.98,-24.84,3
-0.26,0.97,0.03,7.87,28.2,1.65,3
-0.2,1.1,0.37,-175.96,49.44,75.13,3
-0.22,0.83,0.05,211,-66.96,-62.26,3
-0.1,0.99,0.45,54.14,-74.16,117.09,3
-0.26,0.7,0.39,-0.85,1.1,-12.57,3
-0.22,1.03,-0.01,134.46,-10.25,-29.11,3
-0.23,0.6,0.72,-5.92,14.77,14.77,3
-0.42,0.81,0.41,12.88,38.15,25.15,3
-0.46,0.72,0.15,-152.47,44.19,-52.98,3
-0.47,0.66,0.26,60.67,-21.67,16.48,3
-0.44,0.76,0.07,-164.55,71.9,1.04,3
-0.47,0.83,0.2,-187.62,93.08,34.06,3
-0.44,0.81,0.12,195.56,-139.22,-34.12,3
-0.44,0.83,0.24,-132.87,128.05,52.25,3
-0.44,0.89,0.1,90.03,-94.67,-31.49,3
-0.46,0.87,0.17,-119.57,84.47,43.76,3
-0.42,0.86,0.2,121.77,-129.39,-25.02,3
-0.51,0.82,0.15,-86.18,84.29,40.95,3
-0.51,0.79,0.15,19.17,-5.43,-2.5,3
-0.51,0.72,0.3,116.09,-63.23,-4.76,3
-0.48,0.92,-0.03,-164.79,97.78,34.36,3
-0.44,0.76,1.77,248.47,-111.51,-57.5,3
-0.41,0.85,1.56,-116.76,84.17,29.6,3
-0.56,0.84,1.67,33.26,-39.18,-6.04,3
-0.37,0.95,1.41,16.17,-39.79,-20.75,3
-0.51,0.85,-0.04,-12.82,14.83,4.03,3
-0.45,0.82,0.3,55.48,-53.22,-2.08,3
-0.55,0.8,-0.02,-49.62,33.94,27.65,3
-0.4,0.88,0.25,66.35,-63.29,-22.77,3
-0.47,0.87,0.05,-124.94,128.11,83.01,3
-0.41,0.97,-1.9,130.92,-110.9,-72.69,3
-0.43,0.81,0.07,-121.15,119.38,64.15,3
-0.56,0.77,0.06,14.28,38.64,5.25,3
-0.42,0.74,0.4,35.52,-15.26,-11.96,3
-0.38,0.97,0.03,-122.8,134.89,83.68,3
-0.45,0.97,-1.02,161.32,-108.64,-69.82,3
-0.39,0.78,0.23,-150.02,99.24,49.19,3
-0.56,0.79,-1.32,-53.04,75.13,28.44,3
-0.37,0.76,0.33,144.78,-135.25,-67.38,3
-0.4,0.99,0.34,-209.72,155.46,74.46,3
-0.57,0.82,0.44,75.07,-50.11,-42.72,3
-0.41,0.86,0.35,-106.45,33.26,46.14,3
-0.53,0.71,0.45,178.1,-132.02,-86.67,3
-0.45,0.9,0.02,-147.34,113.53,58.04,3
-0.46,0.83,-1.62,267.27,-204.16,-109.99,3
-0.37,1,0.19,-146.55,107.79,87.16,3
-0.47,0.76,0.37,177.19,-109.68,-29.66,3
-0.53,0.79,0.44,-76.97,77.94,38.82,3
-0.53,0.62,0.39,111.45,-75.99,-18.74,3
-0.43,0.93,-0.89,-121.58,92.1,73.24,3
-0.5,0.94,0.89,114.56,-91.74,-66.22,3
-0.43,0.96,0.16,-222.11,103.88,47.97,3
-0.46,0.92,-0.04,122.07,-107.24,-49.01,3
-0.47,0.86,0.13,-230.29,83.44,140.9,3
-0.5,0.9,-1.51,103.94,-68.85,-44.56,3
-0.47,0.77,0.36,-184.33,87.83,165.8,3
-0.49,0.86,0.05,-77.09,55.73,170.9,3
-0.49,0.67,0.35,122.19,-77.82,-9.89,3
-0.45,0.86,0.08,-92.04,64.39,31.43,3
-0.45,0.76,0.26,218.26,-127.75,-48.03,3
-0.39,0.93,0.36,-177.67,152.34,152,3
-0.45,0.94,0.56,157.65,-86.43,-49.87,3
-0.42,0.77,0.55,-125.06,75.99,28.14,3
-0.49,0.9,0.66,-10.31,5.62,0.92,3
-0.36,0.76,0.7,-92.47,14.71,19.29,3
-0.46,0.9,-1.52,-53.53,30.76,33.33,3
-0.41,0.81,0.46,-94.67,29.54,25.63,3
-0.48,0.88,1,168.95,-93.75,-67.63,3
-0.44,0.87,1.23,-159.67,105.77,70.25,3
-0.5,0.88,1.22,126.4,-101.81,-73.36,3
-0.48,0.86,0.88,-152.4,84.59,153,3
-0.53,0.8,0.55,130.8,-93.69,-69.34,3
-0.46,0.82,0.6,-102.42,49.5,124.72,3
-0.51,0.84,1.21,82.46,-60.36,-41.14,3
-0.44,0.77,1.22,-22.71,14.83,128.13,3
-0.54,0.8,1.2,62.44,-25.7,-25.51,3
-0.42,0.76,1.23,5.98,3.23,131.13,3
-0.53,0.79,1.33,-62.44,29.85,120.47,3
-0.43,0.71,1.33,30.7,-13.18,-113.15,3
-0.54,0.78,1.33,-43.15,21.06,124.13,3
-0.4,0.87,1.33,70.07,-41.69,-128.16,3
-0.54,0.78,1.33,-63.78,65.8,153.6,3
-0.41,0.66,1.33,19.84,-16.66,111.4,3
-0.44,0.85,1.41,-124.57,44.56,147.73,3
-0.43,0.75,0.98,162.41,-90.09,-137.71,3
-0.39,0.97,0.89,-159.42,95.34,123.32,3
-0.48,0.89,1.01,115.23,-70.43,-60.73,3
-0.44,0.77,1.11,-96.92,43.46,123.3,3
-0.52,0.82,0.9,-1.22,-0.55,117.2,3
-0.44,0.8,0.91,-39.67,23.86,119.78,3
-0.53,0.82,0.79,34.48,-34,-26.73,3
-0.42,0.79,0.4,-72.57,55.66,27.95,3
-0.43,0.96,0.17,46.08,-38.7,-34.48,3
-0.41,0.81,0.6,-41.69,19.1,5.43,3
-0.52,0.7,0.17,-36.25,27.71,222,3
-0.32,0.91,0.6,14.59,-28.26,-18.43,3
-0.48,0.76,0.9,-41.38,16.05,122.8,3
-0.37,0.78,1.45,-5.98,-9.4,-7.39,3
-0.34,0.8,1.42,112.49,-50.05,-77.82,3
-0.33,0.75,1.42,-53.65,16.78,51.09,3
-0.39,0.75,1.42,-102.66,31.68,112.9,3
-0.39,0.46,1.42,16.66,3.17,110.93,3
-0.62,0.83,1.42,-92.77,-7.69,-3.48,3
-0.56,0.77,1.54,33.08,-34.97,-13.06,3
-0.53,0.78,1.34,1.22,0.55,111.96,3
-0.56,0.79,0.21,1.83,-1.28,-1.53,3
-0.44,1,1.46,-113.46,74.83,221,3
-0.49,0.88,0.02,-71.11,35.34,210,3
-0.56,0.83,-0.07,-128.3,56.21,218.9,3
-0.49,0.98,1.01,-217.47,111.02,121.12,3
-0.61,0.67,1.27,-33.87,35.4,211,3
-0.54,0.74,1.13,140.2,-116.58,-40.34,3
-0.54,0.85,0.14,-119.81,61.52,135.87,3
-0.56,0.73,1.42,-26.18,30.15,213.72,3
-0.56,0.74,1.5,80.44,-37.9,-17.52,3
-0.59,0.69,0.15,-20.14,6.96,115.2,3
-0.52,0.8,-1.01,82.15,22.46,-21.55,3
-0.51,0.78,0.26,-7.45,-22.83,121.4,3
-0.53,0.83,1.07,109.68,-49.93,-37.17,3
-0.51,0.84,1.98,-131.53,64.03,34.67,3
-0.46,0.85,1.87,-32.59,4.27,117,3
-0.47,0.94,-1.42,29.85,2.5,-8.61,3
-0.52,0.81,1.12,-114.2,54.38,27.04,3
-0.5,0.82,0.24,-1.71,1.65,5.13,3
-0.52,-0.81,2.05,195.43,-92.96,-26.37,3
-0.56,0.83,0.61,-175.72,88.68,30.03,3
-0.49,0.89,-1.21,44.01,-20.69,-7.32,3
-0.39,0.96,0.51,110.96,-50.05,-20.87,3
-0.48,-0.89,0.48,-181.46,83.19,34.55,3
-0.5,0.85,0.31,104,-74.46,-10.44,3
-0.5,0.78,0.38,-17.03,16.24,-5.62,3
-0.5,-0.71,0.39,-64.09,30.27,17.46,3
-0.47,0.88,0.37,145.87,-90.09,-48.1,3
